,full_address,url,lat,long
654,"176 HIGHGROVE DR Forsyth County, GA","https://www.google.com/maps/search/176%20HIGHGROVE%20DR%20Forsyth%20County,%20GA",34.1107991,-84.1081749
655,"8775 AMBERFIELD DR Forsyth County, GA","https://www.google.com/maps/search/8775%20AMBERFIELD%20DR%20Forsyth%20County,%20GA",34.2791483,-83.9909388
656,"3315 BRIDGESHAW DR Forsyth County, GA","https://www.google.com/maps/search/3315%20BRIDGESHAW%20DR%20Forsyth%20County,%20GA",34.2540811,-84.2026193
657,"6345 AKINS WAY Forsyth County, GA","https://www.google.com/maps/search/6345%20AKINS%20WAY%20Forsyth%20County,%20GA",34.2569933,-84.033006
658,"5780 ADIRONDACK DR Forsyth County, GA","https://www.google.com/maps/search/5780%20ADIRONDACK%20DR%20Forsyth%20County,%20GA",34.216431,-84.206624
659,"5195 LORING ST Forsyth County, GA","https://www.google.com/maps/search/5195%20LORING%20ST%20Forsyth%20County,%20GA",34.2191857,-84.2117311
660,"5185 LORING ST Forsyth County, GA","https://www.google.com/maps/search/5185%20LORING%20ST%20Forsyth%20County,%20GA",34.2192544,-84.2117279
661,"5830 CREST OAK WAY Forsyth County, GA","https://www.google.com/maps/search/5830%20CREST%20OAK%20WAY%20Forsyth%20County,%20GA",34.3060228,-84.0767567
662,"7855 SILVERSMITH CT Forsyth County, GA","https://www.google.com/maps/search/7855%20SILVERSMITH%20CT%20Forsyth%20County,%20GA",34.3316456,-84.1142173
663,"6165 SMOKE RIDGE LN Forsyth County, GA","https://www.google.com/maps/search/6165%20SMOKE%20RIDGE%20LN%20Forsyth%20County,%20GA",34.3240547,-84.056325
664,"6255 BIRCHFIELD TRL Forsyth County, GA","https://www.google.com/maps/search/6255%20BIRCHFIELD%20TRL%20Forsyth%20County,%20GA",34.298593,-84.0229798
665,"6400 QUAIL TRL Forsyth County, GA","https://www.google.com/maps/search/6400%20QUAIL%20TRL%20Forsyth%20County,%20GA",34.315624,-83.960234
666,"1230 ALLENDALE DR Forsyth County, GA","https://www.google.com/maps/search/1230%20ALLENDALE%20DR%20Forsyth%20County,%20GA",34.1951383,-84.1180116
667,"4095 SIERRA KNOLLS CT Forsyth County, GA","https://www.google.com/maps/search/4095%20SIERRA%20KNOLLS%20CT%20Forsyth%20County,%20GA",34.271521,-84.106271
668,"2445 WOODLAND HILLS DR Forsyth County, GA","https://www.google.com/maps/search/2445%20WOODLAND%20HILLS%20DR%20Forsyth%20County,%20GA",34.235924,-84.189214
669,"5115 DOUBLETREE DR Forsyth County, GA","https://www.google.com/maps/search/5115%20DOUBLETREE%20DR%20Forsyth%20County,%20GA",34.2133547,-84.2135318
670,"6315 HILLCROFT LN Forsyth County, GA","https://www.google.com/maps/search/6315%20HILLCROFT%20LN%20Forsyth%20County,%20GA",34.1730752,-84.1904238
671,"5245 LORING ST Forsyth County, GA","https://www.google.com/maps/search/5245%20LORING%20ST%20Forsyth%20County,%20GA",34.2192544,-84.2117279
672,"5165 LORING ST Forsyth County, GA","https://www.google.com/maps/search/5165%20LORING%20ST%20Forsyth%20County,%20GA",34.2191777,-84.2107115
673,"5150 SHIPLEY AVE Forsyth County, GA","https://www.google.com/maps/search/5150%20SHIPLEY%20AVE%20Forsyth%20County,%20GA",34.268046,-84.220014
674,"6940 VIRIDIAN ALY Forsyth County, GA","https://www.google.com/maps/search/6940%20VIRIDIAN%20ALY%20Forsyth%20County,%20GA",34.109717,-84.223687
675,"5750 ADIRONDACK DR Forsyth County, GA","https://www.google.com/maps/search/5750%20ADIRONDACK%20DR%20Forsyth%20County,%20GA",34.216332,-84.207299
676,"1320 CRESTBROOK DR Forsyth County, GA","https://www.google.com/maps/search/1320%20CRESTBROOK%20DR%20Forsyth%20County,%20GA",34.2316106,-84.1731573
677,"5770 ADIRONDACK DR Forsyth County, GA","https://www.google.com/maps/search/5770%20ADIRONDACK%20DR%20Forsyth%20County,%20GA",34.2163309,-84.206869
678,"7615 MISTY MEADOW LN Forsyth County, GA","https://www.google.com/maps/search/7615%20MISTY%20MEADOW%20LN%20Forsyth%20County,%20GA",34.1629567,-84.2163929
679,"1605 REINDEER RDG Forsyth County, GA","https://www.google.com/maps/search/1605%20REINDEER%20RDG%20Forsyth%20County,%20GA",34.0776963,-84.1775165
680,"5630 ANSLEY RIDGE LN Forsyth County, GA","https://www.google.com/maps/search/5630%20ANSLEY%20RIDGE%20LN%20Forsyth%20County,%20GA",34.0715718,-84.127065
681,"5270 LORING ST Forsyth County, GA","https://www.google.com/maps/search/5270%20LORING%20ST%20Forsyth%20County,%20GA",34.2203827,-84.2132528
682,"4165 SIERRA KNOLLS CT Forsyth County, GA","https://www.google.com/maps/search/4165%20SIERRA%20KNOLLS%20CT%20Forsyth%20County,%20GA",34.271867,-84.106809
683,"4110 MORNINGSIDE DR Forsyth County, GA","https://www.google.com/maps/search/4110%20MORNINGSIDE%20DR%20Forsyth%20County,%20GA",34.1691098,-84.1119695
684,"7250 WILD POPPY WAY Forsyth County, GA","https://www.google.com/maps/search/7250%20WILD%20POPPY%20WAY%20Forsyth%20County,%20GA",34.1632443,-84.2132024
685,"7590 BROMYARD TER Forsyth County, GA","https://www.google.com/maps/search/7590%20BROMYARD%20TER%20Forsyth%20County,%20GA",34.1897899,-84.2528822
686,"5640 ANSLEY RIDGE LN Forsyth County, GA","https://www.google.com/maps/search/5640%20ANSLEY%20RIDGE%20LN%20Forsyth%20County,%20GA",34.071451,-84.127081
687,"3765 MEADOW CREST WAY Forsyth County, GA","https://www.google.com/maps/search/3765%20MEADOW%20CREST%20WAY%20Forsyth%20County,%20GA",34.2125264,-84.2005602
688,"6910 VIRIDIAN ALY Forsyth County, GA","https://www.google.com/maps/search/6910%20VIRIDIAN%20ALY%20Forsyth%20County,%20GA",34.10989,-84.223871
689,"3780 ANDOVER ST Forsyth County, GA","https://www.google.com/maps/search/3780%20ANDOVER%20ST%20Forsyth%20County,%20GA",34.2732078,-84.1850775
690,"5315 CASTLEBROOKE CROSSING DR Forsyth County, GA","https://www.google.com/maps/search/5315%20CASTLEBROOKE%20CROSSING%20DR%20Forsyth%20County,%20GA",34.194949,-84.1785998
691,"5315 CASTLEBROOKE CROSSING DR Forsyth County, GA","https://www.google.com/maps/search/5315%20CASTLEBROOKE%20CROSSING%20DR%20Forsyth%20County,%20GA",34.194949,-84.1785998
692,"5200 BOTTOMS RD Forsyth County, GA","https://www.google.com/maps/search/5200%20BOTTOMS%20RD%20Forsyth%20County,%20GA",34.2918294,-84.0711438
693,"1075 PILGRIM MILL RD Forsyth County, GA","https://www.google.com/maps/search/1075%20PILGRIM%20MILL%20RD%20Forsyth%20County,%20GA",34.2219759,-84.1198674
694,"4530 DENNINGTON TRCE Forsyth County, GA","https://www.google.com/maps/search/4530%20DENNINGTON%20TRCE%20Forsyth%20County,%20GA",34.2873375,-84.1161557
695,"8235 STONEBROOK CT Forsyth County, GA","https://www.google.com/maps/search/8235%20STONEBROOK%20CT%20Forsyth%20County,%20GA",34.1827841,-84.2290528
696,"104 GREENWOOD LN Forsyth County, GA","https://www.google.com/maps/search/104%20GREENWOOD%20LN%20Forsyth%20County,%20GA",34.2199092,-84.15726
697,"5747 BURRUSS MILL RD Forsyth County, GA","https://www.google.com/maps/search/5747%20BURRUSS%20MILL%20RD%20Forsyth%20County,%20GA",34.268018,-84.0469324
698,"3675 BEAUPORT DR Forsyth County, GA","https://www.google.com/maps/search/3675%20BEAUPORT%20DR%20Forsyth%20County,%20GA",34.251955,-84.193265
699,"1275 COMPTON WAY Forsyth County, GA","https://www.google.com/maps/search/1275%20COMPTON%20WAY%20Forsyth%20County,%20GA",34.1134433,-84.1181559
700,"5820 CREST OAK WAY Forsyth County, GA","https://www.google.com/maps/search/5820%20CREST%20OAK%20WAY%20Forsyth%20County,%20GA",34.3061958,-84.0767567
701,"8410 HALFORD WAY Forsyth County, GA","https://www.google.com/maps/search/8410%20HALFORD%20WAY%20Forsyth%20County,%20GA",34.2994541,-84.2281541
702,"5025 ADIRONDACK DR Forsyth County, GA","https://www.google.com/maps/search/5025%20ADIRONDACK%20DR%20Forsyth%20County,%20GA",34.220111,-84.207885
703,"3450 CANYON OAK WAY Forsyth County, GA","https://www.google.com/maps/search/3450%20CANYON%20OAK%20WAY%20Forsyth%20County,%20GA",34.1249137,-84.1503074
704,"4150 SUMMERWOOD DR Forsyth County, GA","https://www.google.com/maps/search/4150%20SUMMERWOOD%20DR%20Forsyth%20County,%20GA",34.1580609,-84.092921
705,"1605 CARLTON DR Forsyth County, GA","https://www.google.com/maps/search/1605%20CARLTON%20DR%20Forsyth%20County,%20GA",34.225204,-84.1448534
706,"5050 AARON SOSEBEE RD Forsyth County, GA","https://www.google.com/maps/search/5050%20AARON%20SOSEBEE%20RD%20Forsyth%20County,%20GA",34.2192229,-84.2032216
707,"1701 STONEY POINT RD Forsyth County, GA","https://www.google.com/maps/search/1701%20STONEY%20POINT%20RD%20Forsyth%20County,%20GA",34.1352681,-84.1885332
708,"4005 HAMILTON COVE CT Forsyth County, GA","https://www.google.com/maps/search/4005%20HAMILTON%20COVE%20CT%20Forsyth%20County,%20GA",34.2872701,-84.1699938
709,"5270 OLD HAVEN CT Forsyth County, GA","https://www.google.com/maps/search/5270%20OLD%20HAVEN%20CT%20Forsyth%20County,%20GA",34.30576,-84.0641683
710,"3265 STOCK SADDLE PL Forsyth County, GA","https://www.google.com/maps/search/3265%20STOCK%20SADDLE%20PL%20Forsyth%20County,%20GA",34.2996163,-84.2420026
711,"9050 IVYSHAW DR Forsyth County, GA","https://www.google.com/maps/search/9050%20IVYSHAW%20DR%20Forsyth%20County,%20GA",34.2955169,-83.971181
712,"2120 WEST BUCKEYE ST Forsyth County, GA","https://www.google.com/maps/search/2120%20WEST%20BUCKEYE%20ST%20Forsyth%20County,%20GA",34.2351196,-84.1431632
713,"2807 MIDDLECREEK WAY UNIT 1804 Forsyth County, GA","https://www.google.com/maps/search/2807%20MIDDLECREEK%20WAY%20UNIT%201804%20Forsyth%20County,%20GA",34.1766656,-84.1256784
714,"2010 PILGRIM MILL CIR Forsyth County, GA","https://www.google.com/maps/search/2010%20PILGRIM%20MILL%20CIR%20Forsyth%20County,%20GA",34.2228384,-84.1017605
715,"2470 WESTLINGTON CIR Forsyth County, GA","https://www.google.com/maps/search/2470%20WESTLINGTON%20CIR%20Forsyth%20County,%20GA",34.2252308,-84.1900573
716,"3255 STOCK SADDLE PL Forsyth County, GA","https://www.google.com/maps/search/3255%20STOCK%20SADDLE%20PL%20Forsyth%20County,%20GA",34.2996163,-84.2420026
717,"1515 MAGNOLIA PARK CIR Forsyth County, GA","https://www.google.com/maps/search/1515%20MAGNOLIA%20PARK%20CIR%20Forsyth%20County,%20GA",34.2311282,-84.1738669
718,"4705 RANDALL WALK Forsyth County, GA","https://www.google.com/maps/search/4705%20RANDALL%20WALK%20Forsyth%20County,%20GA",34.1606832,-84.2116994
719,"6885 RIDGEFIELD DR Forsyth County, GA","https://www.google.com/maps/search/6885%20RIDGEFIELD%20DR%20Forsyth%20County,%20GA",34.11793,-84.1920345
720,"4985 SHIPLEY AVE Forsyth County, GA","https://www.google.com/maps/search/4985%20SHIPLEY%20AVE%20Forsyth%20County,%20GA",34.267116,-84.2205309
721,"5405 ADIRONDACK DR Forsyth County, GA","https://www.google.com/maps/search/5405%20ADIRONDACK%20DR%20Forsyth%20County,%20GA",34.216454,-84.20598
722,"5480 ADIRONDACK DR Forsyth County, GA","https://www.google.com/maps/search/5480%20ADIRONDACK%20DR%20Forsyth%20County,%20GA",34.2159059,-84.207188
723,"4425 DELANO DR Forsyth County, GA","https://www.google.com/maps/search/4425%20DELANO%20DR%20Forsyth%20County,%20GA",34.215699,-84.2363119
724,"4575 EVANDALE WAY Forsyth County, GA","https://www.google.com/maps/search/4575%20EVANDALE%20WAY%20Forsyth%20County,%20GA",34.2344029,-84.241442
725,"3915 AMBERHILL CIR Forsyth County, GA","https://www.google.com/maps/search/3915%20AMBERHILL%20CIR%20Forsyth%20County,%20GA",34.2713057,-84.1114746
726,"2660 COBBLESTONE DR Forsyth County, GA","https://www.google.com/maps/search/2660%20COBBLESTONE%20DR%20Forsyth%20County,%20GA",34.1780803,-84.0891361
727,"5170 LORING ST Forsyth County, GA","https://www.google.com/maps/search/5170%20LORING%20ST%20Forsyth%20County,%20GA",34.2196705,-84.210702
728,"3280 CARSWELL BND Forsyth County, GA","https://www.google.com/maps/search/3280%20CARSWELL%20BND%20Forsyth%20County,%20GA",34.252436,-84.196647
729,"3200 RIM COVE DR UNIT 133 Forsyth County, GA","https://www.google.com/maps/search/3200%20RIM%20COVE%20DR%20UNIT%20133%20Forsyth%20County,%20GA",34.1891486,-84.0898619
730,"5495 ADIRONDACK DR Forsyth County, GA","https://www.google.com/maps/search/5495%20ADIRONDACK%20DR%20Forsyth%20County,%20GA",34.215342,-84.207404
731,"4335 TIVOLI WAY Forsyth County, GA","https://www.google.com/maps/search/4335%20TIVOLI%20WAY%20Forsyth%20County,%20GA",34.2116277,-84.2435615
732,"2909 GREYHAWK LN Forsyth County, GA","https://www.google.com/maps/search/2909%20GREYHAWK%20LN%20Forsyth%20County,%20GA",34.1622067,-84.189924
733,"3730 ANDOVER ST Forsyth County, GA","https://www.google.com/maps/search/3730%20ANDOVER%20ST%20Forsyth%20County,%20GA",34.2732078,-84.1850775
734,"7370 LANIER COVE CT Forsyth County, GA","https://www.google.com/maps/search/7370%20LANIER%20COVE%20CT%20Forsyth%20County,%20GA",34.2531075,-84.0244875
735,"2115 DAVIS DR Forsyth County, GA","https://www.google.com/maps/search/2115%20DAVIS%20DR%20Forsyth%20County,%20GA",34.2252458,-84.0932237
736,"2625 CAMBRIDGE HILLS RD Forsyth County, GA","https://www.google.com/maps/search/2625%20CAMBRIDGE%20HILLS%20RD%20Forsyth%20County,%20GA",34.1499489,-84.1115571
737,"5230 LORING ST Forsyth County, GA","https://www.google.com/maps/search/5230%20LORING%20ST%20Forsyth%20County,%20GA",34.2201196,-84.2124831
738,"5675 KARR RD Forsyth County, GA","https://www.google.com/maps/search/5675%20KARR%20RD%20Forsyth%20County,%20GA",34.2696889,-84.1668209
739,"530 WINDSTONE TRL Forsyth County, GA","https://www.google.com/maps/search/530%20WINDSTONE%20TRL%20Forsyth%20County,%20GA",34.1376223,-84.2365074
740,"8060 TIBERON PKWY Forsyth County, GA","https://www.google.com/maps/search/8060%20TIBERON%20PKWY%20Forsyth%20County,%20GA",34.3098571,-84.2008831
741,"3545 CHARLESBOURG RUN Forsyth County, GA","https://www.google.com/maps/search/3545%20CHARLESBOURG%20RUN%20Forsyth%20County,%20GA",34.252504,-84.193808
742,"4865 HASTINGS TER Forsyth County, GA","https://www.google.com/maps/search/4865%20HASTINGS%20TER%20Forsyth%20County,%20GA",34.0965218,-84.2048843
600,"7895 TIMBERLINE OVLK Forsyth County, GA","https://www.google.com/maps/search/7895%20TIMBERLINE%20OVLK%20Forsyth%20County,%20GA",34.25342757,-84.01441159
744,"3450 SERENDIPITY ST Forsyth County, GA","https://www.google.com/maps/search/3450%20SERENDIPITY%20ST%20Forsyth%20County,%20GA",34.177599,-84.106559
745,"3295 STOCK SADDLE PL Forsyth County, GA","https://www.google.com/maps/search/3295%20STOCK%20SADDLE%20PL%20Forsyth%20County,%20GA",34.2996163,-84.2420026
746,"301 KELLY MILL RD Forsyth County, GA","https://www.google.com/maps/search/301%20KELLY%20MILL%20RD%20Forsyth%20County,%20GA",34.2069177,-84.1489342
747,"5035 PISGAH RD Forsyth County, GA","https://www.google.com/maps/search/5035%20PISGAH%20RD%20Forsyth%20County,%20GA",34.2692347,-84.2304112
748,"8215 CROOKED CREEK DR Forsyth County, GA","https://www.google.com/maps/search/8215%20CROOKED%20CREEK%20DR%20Forsyth%20County,%20GA",34.3317153,-84.2052346
749,"2615 QUARTERDECK DR Forsyth County, GA","https://www.google.com/maps/search/2615%20QUARTERDECK%20DR%20Forsyth%20County,%20GA",34.1805246,-84.0950979
750,"7145 CAVALETTI CIR Forsyth County, GA","https://www.google.com/maps/search/7145%20CAVALETTI%20CIR%20Forsyth%20County,%20GA",34.168274,-84.2234541
751,"4235 GOLDEN KNOLL RD Forsyth County, GA","https://www.google.com/maps/search/4235%20GOLDEN%20KNOLL%20RD%20Forsyth%20County,%20GA",34.278461,-84.188688
752,"1705 SWINDON WAY Forsyth County, GA","https://www.google.com/maps/search/1705%20SWINDON%20WAY%20Forsyth%20County,%20GA",34.2087449,-84.1837547
753,"4815 POND RIDGE LN Forsyth County, GA","https://www.google.com/maps/search/4815%20POND%20RIDGE%20LN%20Forsyth%20County,%20GA",34.160851,-84.086169
754,"5525 HEDGEWICK WAY Forsyth County, GA","https://www.google.com/maps/search/5525%20HEDGEWICK%20WAY%20Forsyth%20County,%20GA",34.1761804,-84.1794379
755,"5450 MANOR PARK DR Forsyth County, GA","https://www.google.com/maps/search/5450%20MANOR%20PARK%20DR%20Forsyth%20County,%20GA",34.3054774,-84.0779947
756,"4490 ST ANDREWS CREST DR Forsyth County, GA","https://www.google.com/maps/search/4490%20ST%20ANDREWS%20CREST%20DR%20Forsyth%20County,%20GA",34.2209463,-84.2203253
757,"3395 CONTINENTAL DR Forsyth County, GA","https://www.google.com/maps/search/3395%20CONTINENTAL%20DR%20Forsyth%20County,%20GA",34.224618,-84.0865759
758,"5345 GLENN IVEY DR Forsyth County, GA","https://www.google.com/maps/search/5345%20GLENN%20IVEY%20DR%20Forsyth%20County,%20GA",34.3065588,-84.0789026
759,"3315 STOCK SADDLE PL Forsyth County, GA","https://www.google.com/maps/search/3315%20STOCK%20SADDLE%20PL%20Forsyth%20County,%20GA",34.2996163,-84.2420026
760,"4540 BRIGHTON VIEW TRL Forsyth County, GA","https://www.google.com/maps/search/4540%20BRIGHTON%20VIEW%20TRL%20Forsyth%20County,%20GA",34.2033115,-84.2015898
761,"4875 REVERE WAY Forsyth County, GA","https://www.google.com/maps/search/4875%20REVERE%20WAY%20Forsyth%20County,%20GA",34.271925,-84.221491
762,"5415 CONCORD DOWNS DR Forsyth County, GA","https://www.google.com/maps/search/5415%20CONCORD%20DOWNS%20DR%20Forsyth%20County,%20GA",34.2324843,-84.2268504
763,"7935 STREAMSIDE LN Forsyth County, GA","https://www.google.com/maps/search/7935%20STREAMSIDE%20LN%20Forsyth%20County,%20GA",34.2891541,-84.2070257
764,"5490 ADIRONDACK DR Forsyth County, GA","https://www.google.com/maps/search/5490%20ADIRONDACK%20DR%20Forsyth%20County,%20GA",34.2159059,-84.207403
765,"1805 SAWNEE MEADOW LN Forsyth County, GA","https://www.google.com/maps/search/1805%20SAWNEE%20MEADOW%20LN%20Forsyth%20County,%20GA",34.2304314,-84.1414936
766,"7540 BENT TREE TRL Forsyth County, GA","https://www.google.com/maps/search/7540%20BENT%20TREE%20TRL%20Forsyth%20County,%20GA",34.3000669,-84.0004847
767,"1670 NESTLEDOWN DR Forsyth County, GA","https://www.google.com/maps/search/1670%20NESTLEDOWN%20DR%20Forsyth%20County,%20GA",34.226529,-84.149494
768,"2318 ECHOLS RD Forsyth County, GA","https://www.google.com/maps/search/2318%20ECHOLS%20RD%20Forsyth%20County,%20GA",34.1618374,-84.1016368
769,"8955 SADDLE TRL Forsyth County, GA","https://www.google.com/maps/search/8955%20SADDLE%20TRL%20Forsyth%20County,%20GA",34.3005236,-84.242759
770,"7410 BENT TREE TRL Forsyth County, GA","https://www.google.com/maps/search/7410%20BENT%20TREE%20TRL%20Forsyth%20County,%20GA",34.2995978,-84.0023854
771,"3285 STOCK SADDLE PL Forsyth County, GA","https://www.google.com/maps/search/3285%20STOCK%20SADDLE%20PL%20Forsyth%20County,%20GA",34.2996163,-84.2420026
772,"6405 EIDSON DR Forsyth County, GA","https://www.google.com/maps/search/6405%20EIDSON%20DR%20Forsyth%20County,%20GA",34.252404,-84.033229
773,"4215 STARWOOD DR Forsyth County, GA","https://www.google.com/maps/search/4215%20STARWOOD%20DR%20Forsyth%20County,%20GA",34.248986,-84.223177
774,"1640 FINCHER MILL Forsyth County, GA","https://www.google.com/maps/search/1640%20FINCHER%20MILL%20Forsyth%20County,%20GA",34.22905,-84.1239087
775,"3305 STOCK SADDLE PL Forsyth County, GA","https://www.google.com/maps/search/3305%20STOCK%20SADDLE%20PL%20Forsyth%20County,%20GA",34.2996163,-84.2420026
776,"5785 FALLS LANDING DR Forsyth County, GA","https://www.google.com/maps/search/5785%20FALLS%20LANDING%20DR%20Forsyth%20County,%20GA",34.1737078,-84.1926097
777,"8180 BERYL OVLK Forsyth County, GA","https://www.google.com/maps/search/8180%20BERYL%20OVLK%20Forsyth%20County,%20GA",34.291074,-83.978048
778,"6835 CROSS ROADS RD Forsyth County, GA","https://www.google.com/maps/search/6835%20CROSS%20ROADS%20RD%20Forsyth%20County,%20GA",34.323225,-84.0534764
779,"4910 MORGANS PASS Forsyth County, GA","https://www.google.com/maps/search/4910%20MORGANS%20PASS%20Forsyth%20County,%20GA",34.2307579,-84.2216136
780,"3310 BUNTING RUN Forsyth County, GA","https://www.google.com/maps/search/3310%20BUNTING%20RUN%20Forsyth%20County,%20GA",34.101945,-84.1687389
781,"2115 MANOR POINTE DR Forsyth County, GA","https://www.google.com/maps/search/2115%20MANOR%20POINTE%20DR%20Forsyth%20County,%20GA",34.185664,-84.107043
782,"6530 GROVE MEADOWS LN Forsyth County, GA","https://www.google.com/maps/search/6530%20GROVE%20MEADOWS%20LN%20Forsyth%20County,%20GA",34.3017299,-84.1767098
783,"6875 HEARDSVILLE RD Forsyth County, GA","https://www.google.com/maps/search/6875%20HEARDSVILLE%20RD%20Forsyth%20County,%20GA",34.2730895,-84.2369558
784,"1265 SMITHDALE RD Forsyth County, GA","https://www.google.com/maps/search/1265%20SMITHDALE%20RD%20Forsyth%20County,%20GA",34.2346702,-84.1682631
785,"330 TIDWELL CIR Forsyth County, GA","https://www.google.com/maps/search/330%20TIDWELL%20CIR%20Forsyth%20County,%20GA",34.1177769,-84.2514832
786,"4125 RADFORD OAKS LN Forsyth County, GA","https://www.google.com/maps/search/4125%20RADFORD%20OAKS%20LN%20Forsyth%20County,%20GA",34.287869,-84.1708529
787,"5740 SHADEWATER DR Forsyth County, GA","https://www.google.com/maps/search/5740%20SHADEWATER%20DR%20Forsyth%20County,%20GA",34.236788,-84.055728
788,"1070 HONOR RUN Forsyth County, GA","https://www.google.com/maps/search/1070%20HONOR%20RUN%20Forsyth%20County,%20GA",34.094818,-84.2009277
789,"750 SPRING VALLEY DR Forsyth County, GA","https://www.google.com/maps/search/750%20SPRING%20VALLEY%20DR%20Forsyth%20County,%20GA",34.1470344,-84.1794908
790,"5840 CREST OAK WAY Forsyth County, GA","https://www.google.com/maps/search/5840%20CREST%20OAK%20WAY%20Forsyth%20County,%20GA",34.3058519,-84.0767979
791,"3860 SECRETARIAT CT Forsyth County, GA","https://www.google.com/maps/search/3860%20SECRETARIAT%20CT%20Forsyth%20County,%20GA",34.081438,-84.166669
792,"3044 KENTMERE DR Forsyth County, GA","https://www.google.com/maps/search/3044%20KENTMERE%20DR%20Forsyth%20County,%20GA",34.1629021,-84.1885618
793,"5090 DUKE DR Forsyth County, GA","https://www.google.com/maps/search/5090%20DUKE%20DR%20Forsyth%20County,%20GA",34.1867744,-84.1741553
794,"4640 ROSEMAN TRL Forsyth County, GA","https://www.google.com/maps/search/4640%20ROSEMAN%20TRL%20Forsyth%20County,%20GA",34.2582927,-84.0949811
795,"9360 RESORT CIR Forsyth County, GA","https://www.google.com/maps/search/9360%20RESORT%20CIR%20Forsyth%20County,%20GA",34.2881649,-83.9570821
796,"1350 SMOKETREE TER Forsyth County, GA","https://www.google.com/maps/search/1350%20SMOKETREE%20TER%20Forsyth%20County,%20GA",34.1199588,-84.1153309
797,"201 PINE LAKE DR Forsyth County, GA","https://www.google.com/maps/search/201%20PINE%20LAKE%20DR%20Forsyth%20County,%20GA",34.2200946,-84.1657083
798,"5825 CREST OAK WAY Forsyth County, GA","https://www.google.com/maps/search/5825%20CREST%20OAK%20WAY%20Forsyth%20County,%20GA",34.3060195,-84.0762408
799,"6705 JEWELLS WAY Forsyth County, GA","https://www.google.com/maps/search/6705%20JEWELLS%20WAY%20Forsyth%20County,%20GA",34.3138319,-84.025644
800,"1455 GRAN FOREST DR Forsyth County, GA","https://www.google.com/maps/search/1455%20GRAN%20FOREST%20DR%20Forsyth%20County,%20GA",34.1680934,-84.131001
801,"7050 MAJORS RD Forsyth County, GA","https://www.google.com/maps/search/7050%20MAJORS%20RD%20Forsyth%20County,%20GA",34.161126,-84.200517
802,"2560 GOODRICK LN Forsyth County, GA","https://www.google.com/maps/search/2560%20GOODRICK%20LN%20Forsyth%20County,%20GA",34.1416061,-84.1164238
803,"5430 RIPKEN RD Forsyth County, GA","https://www.google.com/maps/search/5430%20RIPKEN%20RD%20Forsyth%20County,%20GA",34.2937728,-84.0926019
804,"3540 RANIER WAY Forsyth County, GA","https://www.google.com/maps/search/3540%20RANIER%20WAY%20Forsyth%20County,%20GA",34.2531564,-84.1929739
805,"1820 TIMBERLAND DR Forsyth County, GA","https://www.google.com/maps/search/1820%20TIMBERLAND%20DR%20Forsyth%20County,%20GA",34.2356228,-84.1355776
806,"2215 HENLEY CT Forsyth County, GA","https://www.google.com/maps/search/2215%20HENLEY%20CT%20Forsyth%20County,%20GA",34.1414497,-84.1435342
807,"1950 BUFORD DAM RD 402 Forsyth County, GA","https://www.google.com/maps/search/1950%20BUFORD%20DAM%20RD%20402%20Forsyth%20County,%20GA",34.181889,-84.1036299
808,"3845 MAGNOLIA WALK TRL Forsyth County, GA","https://www.google.com/maps/search/3845%20MAGNOLIA%20WALK%20TRL%20Forsyth%20County,%20GA",34.1928224,-84.1531488
809,"5355 YOUNG DEER DR Forsyth County, GA","https://www.google.com/maps/search/5355%20YOUNG%20DEER%20DR%20Forsyth%20County,%20GA",34.1896584,-84.0688738
810,"6930 VIRIDIAN ALY Forsyth County, GA","https://www.google.com/maps/search/6930%20VIRIDIAN%20ALY%20Forsyth%20County,%20GA",34.109766,-84.22374
811,"5515 HEDGE BROOK DR Forsyth County, GA","https://www.google.com/maps/search/5515%20HEDGE%20BROOK%20DR%20Forsyth%20County,%20GA",34.3089946,-84.077417
812,"3225 CELEBRATION BLVD Forsyth County, GA","https://www.google.com/maps/search/3225%20CELEBRATION%20BLVD%20Forsyth%20County,%20GA",34.095614,-84.166968
813,"1675 WINSHIRE CV Forsyth County, GA","https://www.google.com/maps/search/1675%20WINSHIRE%20CV%20Forsyth%20County,%20GA",34.1193317,-84.2309069
814,"3310 BENTBILL XING Forsyth County, GA","https://www.google.com/maps/search/3310%20BENTBILL%20XING%20Forsyth%20County,%20GA",34.0983329,-84.1670318
815,"3158 NEAL CT 58 Forsyth County, GA","https://www.google.com/maps/search/3158%20NEAL%20CT%2058%20Forsyth%20County,%20GA",34.1344904,-84.1191955
816,"5390 IVY NOLE Forsyth County, GA","https://www.google.com/maps/search/5390%20IVY%20NOLE%20Forsyth%20County,%20GA",34.1870443,-84.1880801
817,"499 WINDSTONE TRL Forsyth County, GA","https://www.google.com/maps/search/499%20WINDSTONE%20TRL%20Forsyth%20County,%20GA",34.1378962,-84.2375513
818,"3545 MAPLE VALLEY DR Forsyth County, GA","https://www.google.com/maps/search/3545%20MAPLE%20VALLEY%20DR%20Forsyth%20County,%20GA",34.1889598,-84.1545399
819,"2885 CHAMONIX DR Forsyth County, GA","https://www.google.com/maps/search/2885%20CHAMONIX%20DR%20Forsyth%20County,%20GA",34.1446555,-84.1091029
820,"8410 AZURE OVERLOOK TRL Forsyth County, GA","https://www.google.com/maps/search/8410%20AZURE%20OVERLOOK%20TRL%20Forsyth%20County,%20GA",34.291785,-83.974191
